,state_number,consecutive_number,vehicle_number,drivers_vision_obscured_by,drivers_vision_obscured_by_name
32359,22,220726,1,99,Unknown
32360,22,220722,1,99,Unknown
32361,22,220715,1,99,Unknown
32362,22,220713,1,99,Unknown
32363,22,220712,1,99,Unknown
32364,22,220710,1,99,Unknown
32365,22,220704,1,99,Unknown
32366,22,220703,1,99,Unknown
32367,22,220698,1,99,Unknown
32368,22,220683,1,99,Unknown
32369,22,220680,1,99,Unknown
32370,22,220679,1,99,Unknown
32371,22,220670,1,99,Unknown
32372,22,220667,1,99,Unknown
32373,22,220664,1,99,Unknown
32374,22,220143,1,99,Unknown
32375,22,220189,1,99,Unknown
32376,22,220177,1,99,Unknown
32377,22,220175,1,99,Unknown
32378,22,220171,1,99,Unknown
32379,22,220166,1,99,Unknown
32380,22,220165,1,99,Unknown
32381,22,220152,1,99,Unknown
32382,22,220150,1,99,Unknown
32383,22,220149,1,99,Unknown
32384,22,220147,1,99,Unknown
32385,22,220145,1,99,Unknown
32386,22,220144,1,99,Unknown
32387,22,220134,1,99,Unknown
32388,22,220132,1,99,Unknown
32389,22,220119,1,99,Unknown
32390,22,220117,1,99,Unknown
32391,22,220112,1,99,Unknown
32392,22,220111,1,99,Unknown
32393,22,220103,1,99,Unknown
32394,22,220098,1,99,Unknown
32395,22,220094,1,99,Unknown
32396,22,220091,1,99,Unknown
32397,22,220087,1,99,Unknown
32398,22,220224,1,99,Unknown
32399,22,220265,1,99,Unknown
32400,22,220264,1,99,Unknown
32401,22,220259,1,99,Unknown
32402,22,220254,1,99,Unknown
32403,22,220249,1,99,Unknown
32404,22,220246,1,99,Unknown
32405,22,220237,1,99,Unknown
32406,22,220236,1,99,Unknown
32407,22,220234,1,99,Unknown
32408,22,220229,1,99,Unknown
32409,22,220225,1,99,Unknown
32410,22,220085,1,99,Unknown
32411,22,220222,1,99,Unknown
32412,22,220218,1,99,Unknown
32413,22,220212,1,99,Unknown
32414,22,220208,1,99,Unknown
32415,22,220205,1,99,Unknown
32416,22,220204,1,99,Unknown
32417,22,220203,1,99,Unknown
32418,22,220201,1,99,Unknown
32419,22,220200,1,99,Unknown
32420,22,220195,1,99,Unknown
32421,22,220193,1,99,Unknown
32422,22,220191,1,99,Unknown
32423,22,220032,1,99,Unknown
32424,22,220083,1,99,Unknown
32425,22,220076,1,99,Unknown
32426,22,220075,1,99,Unknown
32427,22,220071,1,99,Unknown
32428,22,220069,1,99,Unknown
32429,22,220059,1,99,Unknown
32430,22,220044,1,99,Unknown
32431,22,220042,1,99,Unknown
32432,22,220039,1,99,Unknown
32433,22,220038,1,99,Unknown
32434,22,220037,1,99,Unknown
32435,22,220267,1,99,Unknown
32436,22,220029,1,99,Unknown
32437,22,220027,1,99,Unknown
32438,22,220025,1,99,Unknown
32439,22,220021,1,99,Unknown
32440,22,220019,1,99,Unknown
32441,22,220017,1,99,Unknown
32442,22,220549,1,99,Unknown
32443,22,220585,1,99,Unknown
32444,22,220580,1,99,Unknown
32445,22,220576,1,99,Unknown
32446,22,220575,1,99,Unknown
32447,22,220574,1,99,Unknown
32448,22,220570,1,99,Unknown
32449,22,220569,1,99,Unknown
32450,22,220563,1,99,Unknown
32451,22,220559,1,99,Unknown
32452,22,220556,1,99,Unknown
32453,22,220554,1,99,Unknown
32454,22,220588,1,99,Unknown
32455,22,220541,1,99,Unknown
32456,22,220539,1,99,Unknown
32457,22,220530,1,99,Unknown
32458,22,220529,1,99,Unknown
32459,22,220527,1,99,Unknown
32460,22,220520,1,99,Unknown
32461,22,220511,1,99,Unknown
32462,22,220497,1,99,Unknown
32463,22,220492,1,99,Unknown
32464,22,220469,1,99,Unknown
32465,22,220627,1,99,Unknown
32466,22,220661,1,99,Unknown
32467,22,220660,1,99,Unknown
32468,22,220656,1,99,Unknown
32469,22,220654,1,99,Unknown
32470,22,220646,1,99,Unknown
32471,22,220644,1,99,Unknown
32472,22,220643,1,99,Unknown
32473,22,220642,1,99,Unknown
32474,22,220640,1,99,Unknown
32475,22,220638,1,99,Unknown
32476,22,220637,1,99,Unknown
32477,22,220634,1,99,Unknown
32478,22,220626,1,99,Unknown
32479,22,220623,1,99,Unknown
32480,22,220621,1,99,Unknown
32481,22,220614,1,99,Unknown
32482,22,220613,1,99,Unknown
32483,22,220605,1,99,Unknown
32484,22,220600,1,99,Unknown
32485,22,220598,1,99,Unknown
32486,22,220592,1,99,Unknown
32487,22,220591,1,99,Unknown
32488,22,220322,1,99,Unknown
32489,22,220376,1,99,Unknown
32490,22,220366,1,99,Unknown
32491,22,220358,1,99,Unknown
32492,22,220354,1,99,Unknown
32493,22,220351,1,99,Unknown
32494,22,220347,1,99,Unknown
32495,22,220346,1,99,Unknown
32496,22,220341,1,99,Unknown
32497,22,220338,1,99,Unknown
32498,22,220336,1,99,Unknown
32499,22,220334,1,99,Unknown
32500,22,220333,1,99,Unknown
32501,22,220324,1,99,Unknown
32502,22,220323,1,99,Unknown
32503,22,220384,1,99,Unknown
32504,22,220315,1,99,Unknown
32505,22,220312,1,99,Unknown
32506,22,220310,1,99,Unknown
32507,22,220302,1,99,Unknown
32508,22,220300,1,99,Unknown
32509,22,220295,1,99,Unknown
32510,22,220294,1,99,Unknown
32511,22,220291,1,99,Unknown
32512,22,220289,1,99,Unknown
32513,22,220284,1,99,Unknown
32514,22,220283,1,99,Unknown
32515,22,220428,1,99,Unknown
32516,22,220468,1,99,Unknown
32517,22,220462,1,99,Unknown
32518,22,220460,1,99,Unknown
32519,22,220459,1,99,Unknown
32520,22,220458,1,99,Unknown
32521,22,220453,1,99,Unknown
32522,22,220451,1,99,Unknown
32523,22,220447,1,99,Unknown
32524,22,220443,1,99,Unknown
32525,22,220440,1,99,Unknown
32526,22,220438,1,99,Unknown
32527,22,220437,1,99,Unknown
32528,22,220423,1,99,Unknown
32529,22,220416,1,99,Unknown
32530,22,220408,1,99,Unknown
32531,22,220403,1,99,Unknown
32532,22,220397,1,99,Unknown
32533,22,220395,1,99,Unknown
32534,22,220390,1,99,Unknown
32535,22,220386,1,99,Unknown
32536,22,220385,1,99,Unknown
32537,24,240474,1,99,Unknown
32538,24,240473,1,99,Unknown
32539,25,250066,1,99,Unknown
32540,25,250058,1,99,Unknown
32541,25,250054,1,99,Unknown
32542,25,250040,1,99,Unknown
32543,25,250033,1,99,Unknown
32544,25,250028,1,99,Unknown
32545,25,250007,1,99,Unknown
32546,25,250067,1,99,Unknown
32547,25,250337,1,99,Unknown
32548,25,250336,1,99,Unknown
32549,25,250333,1,99,Unknown
32550,25,250311,1,99,Unknown
32551,25,250293,1,99,Unknown
32552,25,250288,1,99,Unknown
32553,25,250173,1,99,Unknown
32554,25,250170,1,99,Unknown
32555,25,250093,1,99,Unknown
32556,25,250075,1,99,Unknown
32557,25,250072,1,99,Unknown
32558,26,260181,1,99,Unknown
32559,26,260912,1,99,Unknown
32560,26,260860,1,99,Unknown
32561,26,260761,1,99,Unknown
32562,26,260653,1,99,Unknown
32563,26,260651,1,99,Unknown
32564,26,260613,1,99,Unknown
32565,26,260546,1,99,Unknown
32566,26,260541,1,99,Unknown
32567,26,260324,1,99,Unknown
32568,26,260205,1,99,Unknown
32569,26,260147,1,99,Unknown
32570,27,270378,1,99,Unknown
32571,27,270312,1,99,Unknown
32572,27,270068,1,99,Unknown
32573,27,270067,1,99,Unknown
32574,27,270043,1,99,Unknown
32575,27,270003,1,99,Unknown
32576,28,280259,1,99,Unknown
32577,28,280245,1,99,Unknown
32578,28,280140,1,99,Unknown
32579,28,280071,1,99,Unknown
32580,29,290089,1,99,Unknown
32581,29,290276,1,99,Unknown
32582,29,290275,1,99,Unknown
32583,29,290240,1,99,Unknown
32584,29,290238,1,99,Unknown
32585,29,290216,1,99,Unknown
32586,29,290200,1,99,Unknown
32587,29,290197,1,99,Unknown
32588,29,290193,1,99,Unknown
32589,29,290173,1,99,Unknown
32590,29,290130,1,99,Unknown
32591,29,290121,1,99,Unknown
32592,29,290118,1,99,Unknown
32593,29,290109,1,99,Unknown
32594,29,290097,1,99,Unknown
32595,29,290072,1,99,Unknown
32596,29,290056,1,99,Unknown
32597,29,290043,1,99,Unknown
32598,29,290452,1,99,Unknown
32599,29,290594,1,99,Unknown
32600,29,290593,1,99,Unknown
32601,29,290592,1,99,Unknown
32602,29,290573,1,99,Unknown
32603,29,290565,1,99,Unknown
32604,29,290554,1,99,Unknown
32605,29,290553,1,99,Unknown
32606,29,290552,1,99,Unknown
32607,29,290548,1,99,Unknown
32608,29,290534,1,99,Unknown
32609,29,290481,1,99,Unknown
32610,29,290470,1,99,Unknown
32611,29,290443,1,99,Unknown
32612,29,290418,1,99,Unknown
32613,29,290373,1,99,Unknown
32614,29,290362,1,99,Unknown
32615,29,290359,1,99,Unknown
32616,29,290358,1,99,Unknown
32617,29,290356,1,99,Unknown
32618,29,290351,1,99,Unknown
32619,29,290347,1,99,Unknown
32620,29,290328,1,99,Unknown
32621,29,290322,1,99,Unknown
32622,29,290765,1,99,Unknown
32623,29,290804,1,99,Unknown
32624,29,290801,1,99,Unknown
32625,29,290800,1,99,Unknown
32626,29,290799,1,99,Unknown
32627,29,290795,1,99,Unknown
32628,29,290792,1,99,Unknown
32629,29,290791,1,99,Unknown
32630,29,290788,1,99,Unknown
32631,29,290784,1,99,Unknown
32632,29,290754,1,99,Unknown
32633,29,290746,1,99,Unknown
32634,29,290734,1,99,Unknown
32635,29,290697,1,99,Unknown
32636,29,290690,1,99,Unknown
32637,29,290687,1,99,Unknown
32638,29,290677,1,99,Unknown
32639,29,290644,1,99,Unknown
32640,29,290641,1,99,Unknown
32641,29,290636,1,99,Unknown
32642,29,290614,1,99,Unknown
32643,29,290824,1,99,Unknown
32644,29,290823,1,99,Unknown
32645,29,290815,1,99,Unknown
32646,29,290809,1,99,Unknown
32647,32,320231,1,99,Unknown
32648,32,320287,1,99,Unknown
32649,32,320279,1,99,Unknown
32650,32,320269,1,99,Unknown
32651,32,320267,1,99,Unknown
32652,32,320254,1,99,Unknown
32653,32,320240,1,99,Unknown
32654,32,320233,1,99,Unknown
32655,32,320213,1,99,Unknown
32656,32,320199,1,99,Unknown
32657,32,320185,1,99,Unknown
32658,32,320164,1,99,Unknown
32659,32,320152,1,99,Unknown
32660,32,320079,1,99,Unknown
32661,32,320028,1,99,Unknown
32662,32,320025,1,99,Unknown
32663,32,320001,1,99,Unknown
32664,34,340482,1,99,Unknown
32665,34,340469,1,99,Unknown
32666,34,340365,1,99,Unknown
32667,34,340359,1,99,Unknown
32668,34,340326,1,99,Unknown
32669,34,340239,1,99,Unknown
32670,34,340218,1,99,Unknown
32671,34,340209,1,99,Unknown
32672,34,340057,1,99,Unknown
32673,35,350142,1,99,Unknown
32674,35,350134,1,99,Unknown
32675,35,350086,1,99,Unknown
32676,35,350037,1,99,Unknown
32677,36,360422,1,99,Unknown
32678,36,360300,1,99,Unknown
32679,36,360199,1,99,Unknown
32680,37,370067,1,99,Unknown
32681,37,370575,1,99,Unknown
32682,37,370574,1,99,Unknown
32683,37,370516,1,99,Unknown
32684,37,370420,1,99,Unknown
32685,37,370337,1,99,Unknown
32686,37,370336,1,99,Unknown
32687,37,370315,1,99,Unknown
32688,37,370298,1,99,Unknown
32689,37,370225,1,99,Unknown
32690,37,370152,1,99,Unknown
32691,37,370583,1,99,Unknown
32692,37,370037,1,99,Unknown
32693,37,370992,1,99,Unknown
32694,37,371242,1,99,Unknown
32695,37,371215,1,99,Unknown
32696,37,371153,1,99,Unknown
32697,37,371126,1,99,Unknown
32698,37,371091,1,99,Unknown
32699,37,371089,1,99,Unknown
32700,37,371078,1,99,Unknown
32701,37,371046,1,99,Unknown
32702,37,371006,1,99,Unknown
32703,37,370998,1,99,Unknown
32704,37,370975,1,99,Unknown
32705,37,370874,1,99,Unknown
32706,37,370750,1,99,Unknown
32707,37,370668,1,99,Unknown
32708,37,370667,1,99,Unknown
32709,37,370587,1,99,Unknown
32710,37,370586,1,99,Unknown
32711,37,370585,1,99,Unknown
32712,37,371247,1,99,Unknown
32713,37,371267,1,99,Unknown
32714,37,371259,1,99,Unknown
32715,39,390954,1,99,Unknown
32716,39,390773,1,99,Unknown
32717,39,390676,1,99,Unknown
32718,39,390669,1,99,Unknown
32719,39,390300,1,99,Unknown
32720,39,390256,1,99,Unknown
32721,39,390146,1,99,Unknown
32722,40,400347,1,99,Unknown
32723,40,400474,1,99,Unknown
32724,40,400473,1,99,Unknown
32725,40,400468,1,99,Unknown
32726,40,400457,1,99,Unknown
32727,40,400451,1,99,Unknown
32728,40,400449,1,99,Unknown
32729,40,400422,1,99,Unknown
32730,40,400420,1,99,Unknown
32731,40,400416,1,99,Unknown
32732,40,400414,1,99,Unknown
32733,40,400399,1,99,Unknown
32734,40,400393,1,99,Unknown
32735,40,400391,1,99,Unknown
32736,40,400345,1,99,Unknown
32737,40,400344,1,99,Unknown
32738,40,400341,1,99,Unknown
32739,40,400324,1,99,Unknown
32740,40,400314,1,99,Unknown
32741,40,400296,1,99,Unknown
32742,40,400295,1,99,Unknown
32743,40,400293,1,99,Unknown
32744,40,400286,1,99,Unknown
32745,40,400549,1,99,Unknown
32746,40,400597,1,99,Unknown
32747,40,400595,1,99,Unknown
32748,40,400594,1,99,Unknown
32749,40,400593,1,99,Unknown
32750,40,400586,1,99,Unknown
32751,40,400552,1,99,Unknown
32752,40,400548,1,99,Unknown
32753,40,400546,1,99,Unknown
32754,40,400545,1,99,Unknown
32755,40,400525,1,99,Unknown
32756,40,400522,1,99,Unknown
32757,40,400521,1,99,Unknown
32758,40,400511,1,99,Unknown
32759,40,400503,1,99,Unknown
32760,40,400498,1,99,Unknown
32761,40,400494,1,99,Unknown
32762,40,400490,1,99,Unknown
32763,40,400483,1,99,Unknown
32764,40,400090,1,99,Unknown
32765,40,400083,1,99,Unknown
32766,40,400072,1,99,Unknown
32767,40,400068,1,99,Unknown
32768,40,400052,1,99,Unknown
32769,40,400051,1,99,Unknown
32770,40,400044,1,99,Unknown
32771,40,400037,1,99,Unknown
32772,40,400035,1,99,Unknown
32773,40,400034,1,99,Unknown
32774,40,400028,1,99,Unknown
32775,40,400024,1,99,Unknown
32776,40,400020,1,99,Unknown
32777,40,400092,1,99,Unknown
32778,40,400198,1,99,Unknown
32779,40,400283,1,99,Unknown
32780,40,400281,1,99,Unknown
32781,40,400272,1,99,Unknown
32782,40,400264,1,99,Unknown
32783,40,400261,1,99,Unknown
32784,40,400243,1,99,Unknown
32785,40,400240,1,99,Unknown
32786,40,400239,1,99,Unknown
32787,40,400233,1,99,Unknown
32788,40,400208,1,99,Unknown
32789,40,400205,1,99,Unknown
32790,40,400190,1,99,Unknown
32791,40,400188,1,99,Unknown
32792,40,400167,1,99,Unknown
32793,40,400161,1,99,Unknown
32794,40,400145,1,99,Unknown
32795,40,400133,1,99,Unknown
32796,40,400125,1,99,Unknown
32797,40,400121,1,99,Unknown
32798,40,400120,1,99,Unknown
32799,40,400101,1,99,Unknown
32800,40,400096,1,99,Unknown
32801,40,400095,1,99,Unknown
32802,41,410079,1,99,Unknown
32803,41,410063,1,99,Unknown
32804,41,410209,1,99,Unknown
32805,41,410392,1,99,Unknown
32806,41,410395,1,99,Unknown
32807,41,410394,1,99,Unknown
32808,41,410393,1,99,Unknown
32809,41,410385,1,99,Unknown
32810,41,410384,1,99,Unknown
32811,41,410383,1,99,Unknown
32812,41,410382,1,99,Unknown
32813,41,410249,1,99,Unknown
32814,41,410242,1,99,Unknown
32815,41,410234,1,99,Unknown
32816,41,410232,1,99,Unknown
32817,41,410229,1,99,Unknown
32818,41,410228,1,99,Unknown
32819,41,410227,1,99,Unknown
32820,41,410223,1,99,Unknown
32821,42,420678,1,99,Unknown
32822,42,420645,1,99,Unknown
32823,42,420640,1,99,Unknown
32824,42,420542,1,99,Unknown
32825,42,420540,1,99,Unknown
32826,42,420538,1,99,Unknown
32827,42,420535,1,99,Unknown
32828,42,420506,1,99,Unknown
32829,42,420226,1,99,Unknown
32830,42,420688,1,99,Unknown
32831,42,421069,1,99,Unknown
32832,42,421016,1,99,Unknown
32833,42,420877,1,99,Unknown
32834,42,420767,1,99,Unknown
32835,42,420698,1,99,Unknown
32836,45,450338,1,99,Unknown
32837,45,450118,1,99,Unknown
32838,45,450095,1,99,Unknown
32839,47,470060,1,99,Unknown
32840,47,470875,1,99,Unknown
32841,47,470858,1,99,Unknown
32842,47,470555,1,99,Unknown
32843,47,470441,1,99,Unknown
32844,47,470116,1,99,Unknown
32845,48,483260,1,99,Unknown
32846,48,482114,1,99,Unknown
32847,48,482639,1,99,Unknown
32848,48,482600,1,99,Unknown
32849,48,482567,1,99,Unknown
32850,48,482556,1,99,Unknown
32851,48,482507,1,99,Unknown
32852,48,482472,1,99,Unknown
32853,48,482438,1,99,Unknown
32854,48,482366,1,99,Unknown
32855,48,482361,1,99,Unknown
32856,48,482325,1,99,Unknown
32857,48,482255,1,99,Unknown
32858,48,482239,1,99,Unknown
32859,48,482659,1,99,Unknown
32860,48,482091,1,99,Unknown
32861,48,482075,1,99,Unknown
32862,48,482056,1,99,Unknown
32863,48,482044,1,99,Unknown
32864,48,482003,1,99,Unknown
32865,48,481989,1,99,Unknown
32866,48,481984,1,99,Unknown
32867,48,481962,1,99,Unknown
32868,48,481890,1,99,Unknown
32869,48,482888,1,99,Unknown
32870,48,483206,1,99,Unknown
32871,48,483185,1,99,Unknown
32872,48,483172,1,99,Unknown
32873,48,483123,1,99,Unknown
32874,48,482985,1,99,Unknown
32875,48,482966,1,99,Unknown
32876,48,482958,1,99,Unknown
32877,48,482949,1,99,Unknown
32878,48,482931,1,99,Unknown
32879,48,482897,1,99,Unknown
32880,48,482873,1,99,Unknown
32881,48,482850,1,99,Unknown
32882,48,482840,1,99,Unknown
32883,48,482784,1,99,Unknown
32884,48,482783,1,99,Unknown
32885,48,482738,1,99,Unknown
32886,48,482724,1,99,Unknown
32887,48,482722,1,99,Unknown
32888,48,482714,1,99,Unknown
32889,48,482690,1,99,Unknown
32890,48,482689,1,99,Unknown
32891,48,482660,1,99,Unknown
32892,48,481839,1,99,Unknown
32893,48,480736,1,99,Unknown
32894,48,481201,1,99,Unknown
32895,48,481143,1,99,Unknown
32896,48,481116,1,99,Unknown
32897,48,481072,1,99,Unknown
32898,48,481057,1,99,Unknown
32899,48,481035,1,99,Unknown
32900,48,481008,1,99,Unknown
32901,48,480972,1,99,Unknown
32902,48,480939,1,99,Unknown
32903,48,480935,1,99,Unknown
32904,48,480919,1,99,Unknown
32905,48,480891,1,99,Unknown
32906,48,480846,1,99,Unknown
32907,48,481228,1,99,Unknown
32908,48,480661,1,99,Unknown
32909,48,480579,1,99,Unknown
32910,48,480511,1,99,Unknown
32911,48,480464,1,99,Unknown
32912,48,480460,1,99,Unknown
32913,48,480456,1,99,Unknown
32914,48,480368,1,99,Unknown
32915,48,480338,1,99,Unknown
32916,48,480312,1,99,Unknown
32917,48,480291,1,99,Unknown
32918,48,480248,1,99,Unknown
32919,48,481443,1,99,Unknown
32920,48,481790,1,99,Unknown
32921,48,481789,1,99,Unknown
32922,48,481753,1,99,Unknown
32923,48,481708,1,99,Unknown
32924,48,481667,1,99,Unknown
32925,48,481609,1,99,Unknown
32926,48,481604,1,99,Unknown
32927,48,481545,1,99,Unknown
32928,48,481517,1,99,Unknown
32929,48,481508,1,99,Unknown
32930,48,481492,1,99,Unknown
32931,48,481454,1,99,Unknown
32932,48,481453,1,99,Unknown
32933,48,481439,1,99,Unknown
32934,48,481402,1,99,Unknown
32935,48,481400,1,99,Unknown
32936,48,481397,1,99,Unknown
32937,48,481363,1,99,Unknown
32938,48,481358,1,99,Unknown
32939,48,481274,1,99,Unknown
32940,48,481245,1,99,Unknown
32941,48,481234,1,99,Unknown
32942,48,481231,1,99,Unknown
32943,48,480171,1,99,Unknown
32944,48,480157,1,99,Unknown
32945,48,480121,1,99,Unknown
32946,48,480107,1,99,Unknown
32947,48,480074,1,99,Unknown
32948,48,480024,1,99,Unknown
32949,48,480021,1,99,Unknown
32950,49,490259,1,99,Unknown
32951,49,490244,1,99,Unknown
32952,49,490211,1,99,Unknown
32953,49,490209,1,99,Unknown
32954,49,490191,1,99,Unknown
32955,49,490134,1,99,Unknown
32956,49,490129,1,99,Unknown
32957,49,490117,1,99,Unknown
32958,49,490116,1,99,Unknown
32959,49,490100,1,99,Unknown
32960,49,490096,1,99,Unknown
32961,49,490070,1,99,Unknown
32962,49,490068,1,99,Unknown
32963,49,490063,1,99,Unknown
32964,49,490059,1,99,Unknown
32965,49,490047,1,99,Unknown
32966,49,490019,1,99,Unknown
32967,49,490005,1,99,Unknown
32968,49,490004,1,99,Unknown
32969,49,490001,1,99,Unknown
32970,51,510149,1,99,Unknown
32971,51,510138,1,99,Unknown
32972,51,510104,1,99,Unknown
32973,51,510022,1,99,Unknown
32974,51,510654,1,99,Unknown
32975,51,510640,1,99,Unknown
32976,51,510490,1,99,Unknown
32977,51,510489,1,99,Unknown
32978,51,510488,1,99,Unknown
32979,51,510332,1,99,Unknown
32980,51,510287,1,99,Unknown
32981,53,530521,1,99,Unknown
32982,54,540142,1,99,Unknown
32983,55,550021,1,99,Unknown
32984,55,550061,1,99,Unknown
32985,55,550058,1,99,Unknown
32986,55,550048,1,99,Unknown
32987,55,550043,1,99,Unknown
32988,55,550036,1,99,Unknown
32989,55,550028,1,99,Unknown
32990,55,550023,1,99,Unknown
32991,55,550020,1,99,Unknown
32992,55,550015,1,99,Unknown
32993,55,550384,1,99,Unknown
32994,55,550424,1,99,Unknown
32995,55,550422,1,99,Unknown
32996,55,550419,1,99,Unknown
32997,55,550418,1,99,Unknown
32998,55,550415,1,99,Unknown
32999,55,550411,1,99,Unknown
33000,55,550402,1,99,Unknown
33001,55,550399,1,99,Unknown
33002,55,550398,1,99,Unknown
33003,55,550393,1,99,Unknown
33004,55,550427,1,99,Unknown
33005,55,550381,1,99,Unknown
33006,55,550377,1,99,Unknown
33007,55,550376,1,99,Unknown
33008,55,550358,1,99,Unknown
33009,55,550355,1,99,Unknown
33010,55,550353,1,99,Unknown
33011,55,550351,1,99,Unknown
33012,55,550347,1,99,Unknown
33013,55,550345,1,99,Unknown
33014,55,550341,1,99,Unknown
33015,55,550520,1,99,Unknown
33016,55,550518,1,99,Unknown
33017,55,550516,1,99,Unknown
33018,55,550508,1,99,Unknown
33019,55,550507,1,99,Unknown
33020,55,550506,1,99,Unknown
33021,55,550504,1,99,Unknown
33022,55,550500,1,99,Unknown
33023,55,550496,1,99,Unknown
33024,55,550494,1,99,Unknown
33025,55,550340,1,99,Unknown
33026,55,550490,1,99,Unknown
33027,55,550484,1,99,Unknown
33028,55,550483,1,99,Unknown
33029,55,550477,1,99,Unknown
33030,55,550471,1,99,Unknown
33031,55,550463,1,99,Unknown
33032,55,550459,1,99,Unknown
33033,55,550452,1,99,Unknown
33034,55,550450,1,99,Unknown
33035,55,550449,1,99,Unknown
33036,55,550442,1,99,Unknown
33037,55,550438,1,99,Unknown
33038,55,550140,1,99,Unknown
33039,55,550232,1,99,Unknown
33040,55,550218,1,99,Unknown
33041,55,550217,1,99,Unknown
33042,55,550216,1,99,Unknown
33043,55,550191,1,99,Unknown
33044,55,550178,1,99,Unknown
33045,55,550175,1,99,Unknown
33046,55,550169,1,99,Unknown
33047,55,550154,1,99,Unknown
33048,55,550150,1,99,Unknown
33049,55,550143,1,99,Unknown
33050,55,550233,1,99,Unknown
33051,55,550132,1,99,Unknown
33052,55,550129,1,99,Unknown
33053,55,550124,1,99,Unknown
33054,55,550119,1,99,Unknown
33055,55,550116,1,99,Unknown
33056,55,550114,1,99,Unknown
33057,55,550108,1,99,Unknown
33058,55,550102,1,99,Unknown
33059,55,550100,1,99,Unknown
33060,55,550096,1,99,Unknown
33061,55,550094,1,99,Unknown
33062,55,550076,1,99,Unknown
33063,55,550287,1,99,Unknown
33064,55,550312,1,99,Unknown
33065,55,550309,1,99,Unknown
33066,55,550306,1,99,Unknown
33067,55,550302,1,99,Unknown
33068,55,550297,1,99,Unknown
33069,55,550295,1,99,Unknown
33070,55,550294,1,99,Unknown
33071,55,550293,1,99,Unknown
33072,55,550292,1,99,Unknown
33073,55,550290,1,99,Unknown
33074,55,550286,1,99,Unknown
33075,55,550282,1,99,Unknown
33076,55,550274,1,99,Unknown
33077,55,550271,1,99,Unknown
33078,55,550269,1,99,Unknown
33079,55,550268,1,99,Unknown
33080,55,550267,1,99,Unknown
33081,55,550258,1,99,Unknown
33082,55,550253,1,99,Unknown
33083,55,550251,1,99,Unknown
33084,55,550249,1,99,Unknown
33085,55,550244,1,99,Unknown
33086,55,550243,1,99,Unknown
33087,38,380092,2,0,No Obstruction Noted
33088,38,380084,2,0,No Obstruction Noted
33089,38,380086,2,0,No Obstruction Noted
33090,38,380088,2,0,No Obstruction Noted
33091,38,380089,2,0,No Obstruction Noted
33092,38,380095,2,0,No Obstruction Noted
33093,38,380101,2,0,No Obstruction Noted
33094,38,380071,2,0,No Obstruction Noted
33095,38,380074,2,0,No Obstruction Noted
33096,38,380076,2,0,No Obstruction Noted
33097,38,380078,2,0,No Obstruction Noted
33098,38,380080,2,0,No Obstruction Noted
